"","logFC_1_s","logFC_2_s","logFC_3_s","logFC_5_s","logFC_6_s","logFC_7_s","logFC_8_s","logFC_9_s","logFC_10_s","logFC_11_s","logFC_12_s","logFC_13_s","logFC_14_s","logFC_15_s","logFC_16_s","logFC_17_s","logFC_18_s"
"CR44874",0,1.28159613512536,1.8506965925202,2.05213966351843,1.52728605604189,1.46060700450196,0.79556169338214,-0.334174643827501,1.27362599839241,1.42930560933754,1.03279553792096,1.13768411725633,1.52436118445783,0.435893028017952,1.48527509540656,1.86443183353694,1.28252522433625
"CR44939",0,-0.370167903641845,-0.334473132060522,-0.422244938247219,-0.265324707788686,-0.520064821949109,-0.372320803543631,-0.46669594097482,-0.675512993486942,-0.322685284139387,-0.102683993785245,-0.498345122066942,-0.51878585397924,-1.18799708804458,-0.597826183896449,-0.78662190205956,-0.808514560727485
"CR45018",0,1.2883794894498,0.624548079506769,0.121830636899861,0.280482605359663,0.17085470177122,-0.0173421765567281,0.0418036714270786,0.101696341392126,-0.0223222625097703,-0.119380552669735,0.104137729078238,0.239199490993769,-0.0227612444347929,0.300797211354733,-0.00723504761951865,0.394931557361275
"CG45045",0,3.69825538057205,4.40400143910362,4.93812388096873,5.98888662932182,5.48484455512904,5.57492437472672,5.6272263124611,5.94355555290392,5.84204845395103,5.45220755907558,5.83951800736377,3.39585239422418,5.93971166881969,4.86398640033174,5.29041458858845,4.74296798280195
"CR45158",0,-0.481204029817107,-0.742900025287658,-1.04444227394722,-0.564524542660893,-0.789668176780236,-0.913633438816842,-0.39668663055881,-0.682533954939354,-0.472953713127713,-0.534253930023536,-0.495929394121904,-0.420956872038573,-0.173441531846764,-0.584589151673435,-0.093499984415055,-0.670743612733137
"CR45192",0,0.013136644940988,-0.475053474226212,-1.03970241549968,-0.0906957232918431,-0.944202128331889,-0.766369970287532,0.0120640761595183,-0.187682775720455,0.0690324643866731,0.441532473480004,0.512276064988416,0.0879632730125892,0.0448240536501889,0.0364276711078477,0.813037150026947,0.0358062013089357
"CR45255",0,-0.373640710244297,-0.398555238843205,-0.274189023517072,0.140452694256889,-0.127596094164973,-0.733458309337889,-0.696819802616096,-0.612889835800448,-0.301135149949191,-1.19338524970551,-0.673607757110571,-0.287185209316622,-0.891467372088678,-0.809885926652112,-0.898673044681376,-0.208067722069742
"CR45668",0,0.679151270714212,1.46982395774046,0.257973337400084,0.0283847954272063,0.259380477791292,-0.161487266255974,0.377703162736188,-0.213048504892204,0.189389254779666,0.593028163597011,0.239475305824232,0.478760572764462,-0.225726113972694,-0.0153495984605058,0.224302231366347,0.326488802405987
"CR45752",0,-1.56789632772086,-1.02520367125921,-0.376565078344789,-0.544470853635907,0.0956194687591236,0.206923705804144,0.0333835224265508,0.0441090231461034,0.164482203604503,-0.368494470254132,-0.747001392042848,0.0856764454402935,-0.194688097497165,-0.426658483420184,0.0680673635309157,-0.0267066345932185
"CR45934",0,0.303407348246935,-0.217179469862352,-0.163582828470831,-1.17251948715323,-0.0894072251015477,0.161594280510832,-0.334231803376582,-0.147110008438148,0.00492192710254624,0.046257278395774,-0.0642661171670562,-0.560716439132475,-0.383078291591354,-0.271477831954431,-0.213817371847566,-0.202609684013841
"CR45973",0,2.75955919967117,2.83031666040996,2.07648810816797,2.80194420376562,2.0754594751609,1.27220480858113,1.6074076589827,2.61029656509507,2.88284842244729,2.67984295518102,2.79882764062122,1.96511709455082,2.20875109666708,3.22286051049867,1.49992983603451,2.06354708838932
"CR46086",0,1.30415730513552,1.53475418701437,0.881901518317402,1.27843446088496,1.00408847330586,0.35088773731785,0.336175582914636,0.144032421165453,0.547223809621769,-0.106901864280972,-0.0895581854210534,-0.130065384984436,-0.356283583004921,-0.379262789705619,-0.334078002171871,-0.56078806429208
"CR46093",0,0.64458692969897,0.686819056155805,0.135426248007937,0.139068940171325,-0.116542037957334,0.354541666826296,0.666183461940171,0.898031891901405,1.14030636446803,1.06833907012051,1.06610890003653,0.577236821929133,-0.00711148250405226,0.813447208397096,1.03824406903037,0.736056365362726
"CR46211",0,-0.775811051977745,-0.700161165729994,-0.42590122587324,-0.476748276978005,-0.430865023792966,-0.0986625873321374,-0.782099872843066,-0.481028791124314,-1.10709132113769,-1.18722990353279,-0.432879471328959,-0.371280343594258,-0.858812618189297,-0.946114310346522,-0.689832068982654,-0.665282541949221
"CrebA",0,1.18905085612114,1.42191257104167,0.477333956505483,0.227978149598863,0.600207160525971,0.671666369543257,0.405000877443484,0.362758301378672,0.0982306946473388,0.0444604491167349,0.20432681336912,0.114557917388265,0.394705968557258,0.213541402569434,0.266749190943552,-0.069319100653753
"cry",0,0.0131132271047596,-0.104619127004991,-0.32499443345243,-0.253185095631193,-0.408975409662588,-0.584545643845238,-0.467913815835361,-0.707943643960859,-1.60846596092426,-2.16423214858286,-0.859766454875349,0.314358234776219,0.278828749305433,-0.804816515263691,-1.33932432669891,0.343042673974775
"Crys",0,0.950754121526345,1.74609822156017,0.947545475533739,0.477477936588199,0.943788515347367,0.0272325832816787,0.551620758317905,0.948642339564326,0.705494622501799,0.267028442087611,1.18933371039129,0.690871406566146,1.08393586474898,1.17090599619207,0.880365252293187,1.57391413766502
"Ctf4",0,-0.130324378318851,-0.0993410113813842,0.133921902578814,-0.0107199448099617,0.281504915642894,0.402136286421249,0.198774622848785,-0.0616248578239587,0.00618801587418405,-0.00588434656165715,0.0334579953576104,-0.0971730404329301,0.0643248545531745,-0.0168431906669211,-0.111801820824096,-0.00801349358037839
"Ctr1B",0,-0.0338796494945575,-0.0623126597545105,-0.355666691770494,-0.0674480059157858,-0.273476103958627,-0.20817137145175,-0.0363807353081613,0.201268555135687,0.0138117580581349,0.0805087385394367,0.218443452614168,0.285931665033638,0.261391340772902,0.37310507154173,0.30037148888088,0.274730893910161
"ctrip",0,-0.0199918734643871,0.022000717139683,0.148502001621146,-0.294832711100541,0.131704030591576,0.0905488587612036,-0.112634939107966,-0.111701094116706,0.010156784544562,-0.0472986473797308,-0.076968487870694,-0.151749188197995,-0.124176619993767,-0.0682038160295226,-0.128509717875392,-0.0801809483984872
"CtsB1",0,0.0448745356366924,0.0502033857906596,-0.0324540180617152,0.277764725489604,0.0452971754697273,0.0194311334121462,0.224856212948314,0.280957450602008,0.269071935565702,0.201495277887632,0.259850245961024,0.314347952878903,0.435779593882859,0.403906714252001,0.300668098679491,0.341549332593008
"Cubn",0,0.31074750091229,0.0946626852168997,-0.0332240421023746,-0.185954478075821,0.0380855495608774,0.110182520491698,0.568877457243021,0.768293458397034,0.157414471927162,0.127613017653784,0.668509037304475,1.10478552691651,1.11299561178706,0.932745993386381,0.682546589596202,1.01521968861966
"Cul1",0,-0.0281355845083944,0.0055334861050671,-0.051876837152653,-0.279338212781543,0.0266587058729293,-0.0905017128245333,0.0301456530363584,0.0089889915054826,-0.0212571195013185,-0.0455807565115967,-0.024847659291078,-0.0121577391065433,-0.0254393332723017,-0.0648472269838356,-0.0514562656347017,-0.0343737023709432
"Cul2",0,-0.0399683103308783,-0.06148441739332,-0.051831722935229,-0.189214040291666,0.0287399554335339,0.00275112772312536,-0.0637158881482867,-0.133487518982577,0.0193958584961038,-0.014344781899263,-0.0518221499455018,-0.016668663794408,0.0113319165021695,-0.0829797382573592,-0.0200745009301118,0.00327596268943697
"Cul5",0,-0.010799838881538,0.0271709312292501,0.074291851985997,-0.288774793443217,0.0748230478059044,0.120690431207507,0.0334882098267375,0.0584121654231931,-0.0578140156571916,0.0105818220881435,-0.0485101363895186,0.0461412630691163,0.00504006510744048,0.0536717307843224,-0.0542602298083681,0.0467709984071192
"cutlet",0,0.426543263630914,0.366156900226962,0.2799091006483,-0.17108873948875,0.447816842202689,0.710684153862166,0.408353886824175,0.373124739369459,0.228915616712729,-0.118307154022857,-0.0813523381870986,-0.317444937912761,0.30550904436957,0.0626632258356352,0.0208699837718733,-0.0348122734831171
"cwo",0,0.515369994042783,0.195934822201592,-0.0197297374571317,-0.351446434800223,0.200383942001654,0.413139311597964,0.56647350553782,0.567605974518883,0.598120902375613,0.33467836838457,0.163393791699435,0.0382440752776949,0.328030668299284,0.814857677375539,0.39042283044094,0.230066730821283
"cyc",0,-0.058966115643508,0.149257948104403,-0.0141790057270335,-0.0111728836736233,-0.0062847834913784,-0.129724682480458,0.165604502431569,0.0594198390898066,0.00558140056146517,0.071474613227867,0.0313796743268364,0.0806762881944678,0.119242570230898,0.0030862947160939,0.130940748500019,0.16762214688156
"CycA",0,0.00487547808736366,-0.0700222366292449,0.150128837705118,-0.224757734701734,-0.0906973456450553,0.145479980188868,-0.315890039163339,-0.323250459823694,-0.206350451327313,-0.110214063298385,-0.124066929230687,-0.375027772747039,-0.447879234188238,-0.261574022454547,-0.255521129725676,-0.263087856853115
"CycB",0,-0.0498894254318385,-0.0183665598189648,0.12668197170342,-0.154789523366124,-0.0043292866449125,0.0665398167115168,-0.398040320613337,-0.37569735666009,-0.255199636148014,-0.128487496460921,-0.191255731640099,-0.298414929064784,-0.385524779267773,-0.346224050741112,-0.363236587291234,-0.249127123107265
"Cyp12d1-d",0,0.348358757883903,0.637125025389335,0.596846288134485,0.490784711661311,-0.0133491723525809,-0.665529616870718,0.10595639840122,0.696900228634936,0.962405518553681,0.812188145962608,0.0325231884881481,1.00590479271245,0.693337964888916,1.03787237034059,0.555250832719325,1.05264823185446
"Cyp12d1-p",0,0.344662861715229,0.62931388627094,0.565320719290752,0.482971676032458,-0.0544786003399063,-0.684412393708119,0.0887455151952672,0.678405324200972,0.925901774177464,0.779744248537004,0.00551275290607478,0.987382790659638,0.666469289380725,1.01667961831004,0.545827453591009,1.02567047889905
"Cyp18a1",0,-0.217321177124794,-0.543497553768761,-0.96658140556421,-0.871504283249523,-1.02592216046216,-0.678225152458492,0.516817047025135,0.517059388828673,0.457566121149059,0.334122221303704,-0.125346946056173,-0.114599137849573,0.0163209292553748,0.520651429050004,-0.0101243786394827,0.135502261608014
"Cyp28d1",0,0.685165404800021,0.481197349216415,0.0535140837040462,0.0579294076025212,-0.196256421644252,-0.0474284647371972,0.561859761042371,0.799546399191218,0.651254012222828,0.364716213319936,0.0373008630800991,1.2670994823067,1.29690164852873,1.27454391744678,0.670694935691481,1.31891320379649
"Cyp28d2",0,-0.292685738525335,-0.0829233585398863,-0.236681654884547,-0.286525562198831,-0.262590916890883,-0.0418374878981398,-0.519889789584914,-0.65465595796981,-0.289256318797989,-0.271916192276652,-0.334505402988389,-0.542199731719476,-0.618667207061684,-0.496331835716255,-0.525864306839815,-0.654903304822437
"Cyp309a1",0,1.63568642090927,1.67628980596362,1.5332370415592,1.11458825092175,0.64010243223681,-0.073607241708741,0.628428567205755,1.28350011963508,1.67326024793661,0.866503144819045,0.629114233453281,1.39140081592219,1.71393886644137,2.01478744226303,1.58952513267299,2.00846209032742
"Cyp313a1",0,0.12612018436802,0.111320767432453,0.522331726516696,1.07387846288771,0.975363224130901,1.12912606627597,1.6377065516544,1.57501725848699,1.53610134530892,1.53953978536659,1.09347239113373,0.468658191929765,1.28913833758775,1.34129825333878,1.35472929304289,0.0241635123015778
"Cyp4aa1",0,-0.761703744490246,-1.01060290703563,-1.25882904060749,-0.950013828573895,-0.963763995690723,-1.05989523884961,-0.607055864544801,-0.567701258960564,-1.09946736240209,-1.10186562488556,-0.762006008753661,-0.230942988988038,-0.502775253045264,-1.08326924951021,-1.10789245459812,-0.268047071638104
"Cyp4ac2",0,-0.332294373238292,-0.624300342741137,-0.984729398536088,-0.636442727476354,-1.15023098862293,-0.708932624098193,-0.257282904056421,0.0748857006366652,0.138193840862597,0.201721592527087,0.0444630373361594,0.0704681531381111,-0.0332181820435897,0.0753221776690118,0.552262276016632,0.0328893673628645
"Cyp4d1",0,0.0283711554841215,0.145530437058552,-0.22884695296118,0.674701988413959,0.142515152807677,0.83142408248404,1.43116725029354,1.33720910665406,1.4678617835106,0.828253899559596,1.31579789969662,1.18416907274676,1.66324821884586,1.46873552697437,1.59468538118188,1.49943641628858
"Cyp4d21",0,-0.4859772874972,-0.993078406286581,-0.487166845677144,-0.0781963502527354,0.110096379914038,0.555567023263763,1.28651167361324,0.874201607917867,1.38839762193624,1.6385022248443,1.21140465675308,0.445017159427954,0.509403972311461,0.89766856191879,1.71129228397707,0.266967434243861
"Cyp4e3",0,0.643046757070243,0.736410096624754,0.27753565105662,0.40296642737456,0.272470038909925,0.462868416604917,0.776366491404703,1.03816473353614,1.64030114350524,1.19718066634883,0.190406753854769,-0.0108636797490398,0.584277438706253,0.585950119503579,0.473389721712362,0.421957310204458
"Cyp6a13",0,0.000548073106605429,0.0193088220260362,-0.180908261690274,0.0183066259857103,-0.142647479363574,-0.280975374616799,-0.141805165634993,-0.170875330539691,0.0616797052027973,0.111520998425975,0.130225093910517,0.354149394090995,0.251829938363207,0.0554130849659318,0.267436035932615,0.394165870042579
"Cyp6a22",0,0.00407185937248888,-0.0487458599614152,-0.301335828306335,-0.0121053538827423,-0.215145006760493,-0.618215696153621,-0.24589701960314,-0.132254108080927,-0.217418275944281,0.0474353601224773,0.224489275413343,0.275425359837195,0.31093646702219,0.051419241834449,0.348776115249602,0.527198700365073
"Cyp6a23",0,1.0939941678044,1.15162753731567,0.257844879033438,0.283025669665018,-0.170935979700554,-0.719846113231239,-0.511415613187841,-0.564104670128537,-0.697152780040809,-0.349244970060278,0.465167364551349,0.341788444913582,-0.0132199865838025,-0.0612023555188088,0.845051577607489,0.681701738558415
"Cyp6d5",0,0.191155061678471,0.303628379194503,0.00732612234232288,0.474020290158156,-0.0275310804086573,-0.0551221195809104,0.357194325198385,0.485917527137692,0.725788252657731,0.768753095132535,0.583072147375621,0.588599711644358,0.572148970231709,0.6304025381285,1.00461391485001,0.667058691028362
"Cyp6g1",0,0.00777045921351061,0.114542800462152,-0.0299706321764379,0.136993744957573,-0.226261548074215,-0.571994615889373,-0.232515223206262,-0.222929287373098,0.0838401929327457,-0.0532287531485274,0.203191104514115,0.472335884675553,0.367310094636116,0.368739204244774,0.315831524062643,0.377280322930094
"Cyp6g2",0,-0.233704038971561,-0.364028481284051,-0.429017252490274,-0.386566559230266,-0.653122717181113,-0.658000718818218,-0.390030252555828,-0.47372488668697,-0.128436143755958,0.0925941784690849,0.268567185566517,0.125832257846547,0.00406680078585975,-0.0948964596820367,0.00876534360401315,0.0699237660391345
"Cyp6t1",0,-0.256698376400206,-0.628819333874921,-1.14877490797387,-0.531388972783251,-1.01598501544964,-0.733270283531334,0.0834589897284301,0.258959893521294,0.21911715912341,-0.0496782739948629,-0.224856766560319,0.411139462332331,0.327307359471459,0.139071134891857,-0.148035162515973,0.13864485515886
"Cyp6t3",0,-0.149831353368751,-0.374477360681821,-0.453816489338843,-0.62663697147125,-0.696878073359194,-0.757697540935529,-0.455516704903002,-0.469126003628343,-0.0367614985749123,0.204910755175165,0.302093663495117,0.023401750237507,0.286380023897312,0.0406291095003009,0.180211017540535,0.0895935308005442
"Cyp9b1",0,0.190809600154233,0.132257088774923,0.0605453293382068,0.176301515821026,-0.0253146202883539,0.0114311989184395,0.272910837861039,0.531351507011709,0.466258151246981,0.388228591093802,0.921823945224558,0.652012431493833,0.807673487271207,0.561140408349596,0.958930018680341,0.418434955430068
"Cyp9b2",0,0.646959970092945,0.480823211744016,-0.111980055630052,-0.00481997124539646,-0.329360081022946,-0.624873230504626,-0.170323159298408,-0.184132628891187,-0.288738733296343,-0.165174640196852,0.527885354962158,0.676358525015879,0.425890538110935,0.25428460129174,0.962506032555971,0.669283575252668
"Cyp9f2",0,0.000343558285274881,-0.00772337512228027,-0.247950039641814,0.0941611983029293,-0.187992389789564,-0.448538585417707,-0.0878130991267536,0.00407412096419613,0.00826452227583196,-0.0212227805848588,0.148231029182968,0.53741961063743,0.350517912804774,0.142545150797334,0.406244718495303,0.410824975639244
